customer_id,gender,age,city,signup_date,income,loyalty_segment
CUST02426,Male,26,Mumbai,2023-04-03,873726.0,Regular
CUST02427,Male,18,Mumbai,2021-08-16,1272852.0,Regular
CUST02428,Male,28,Mumbai,2021-09-19,355647.0,Regular
CUST02429,Male,20,Mumbai,2022-03-17,503374.0,Regular
CUST02430,Male,40,Mumbai,2021-12-04,,Regular
CUST02431,Male,43,Mumbai,2022-07-16,,Regular
CUST02432,Male,21,Mumbai,2022-11-13,,Regular
CUST02433,Male,35,Mumbai,2022-05-19,661833.0,Regular
CUST02434,Male,23,Mumbai,2023-05-27,,Regular
CUST02435,Male,52,Mumbai,2022-06-01,1250108.0,Regular
CUST02436,Male,39,Mumbai,2023-05-29,719518.0,Regular
CUST02437,Male,60,Mumbai,2021-10-09,1351242.0,Regular
CUST02438,Male,32,Mumbai,2022-06-21,1330127.0,Regular
CUST02439,Male,39,Mumbai,2023-09-05,368828.0,Regular
CUST02440,Male,54,Mumbai,2022-08-11,306734.0,Regular
CUST02441,Male,59,Mumbai,2023-09-03,1100429.0,Regular
CUST02442,Male,29,Mumbai,2022-03-25,930002.0,Regular
CUST02443,Male,64,Mumbai,2022-12-22,1151710.0,Regular
CUST02444,Male,59,Mumbai,2021-08-02,,Regular
CUST02445,Male,55,Mumbai,2021-02-14,313123.0,Regular
CUST02446,Male,35,Mumbai,2023-09-08,,Regular
CUST02447,Male,62,Mumbai,2021-03-11,1142054.0,Regular
CUST02448,Male,52,Mumbai,2023-06-05,1336473.0,Regular
CUST02449,Male,47,Mumbai,2022-12-03,828887.0,Regular
CUST02450,Male,41,Mumbai,2021-10-22,,Regular
CUST02451,Male,59,Mumbai,2021-02-06,,Regular
CUST02452,Male,47,Mumbai,2021-01-03,1035669.0,Regular
CUST02453,Male,31,Mumbai,2023-06-26,870774.0,Regular
CUST02454,Male,23,Mumbai,2021-06-08,1377209.0,Regular
CUST02455,Male,20,Mumbai,2022-05-26,1066297.0,Regular
CUST02456,Male,33,Mumbai,2023-06-05,786347.0,Regular
CUST02457,Male,24,Mumbai,2021-06-26,511294.0,Regular
CUST02458,Male,31,Mumbai,2021-11-20,1074799.0,Regular
CUST02459,Male,26,Mumbai,2021-12-14,404196.0,Regular
CUST02460,Male,32,Mumbai,2021-01-09,200903.0,Regular
CUST02461,Male,38,Mumbai,2021-12-11,,Regular
CUST02462,Male,52,Mumbai,2022-06-05,1040667.0,Regular
CUST02463,Male,19,Mumbai,2022-11-30,389637.0,Regular
CUST02464,Male,44,Mumbai,2022-07-13,1041774.0,Regular
CUST02465,Male,19,Mumbai,2023-07-06,1422371.0,Regular
CUST02466,Male,52,Mumbai,2023-03-15,,Regular
CUST02467,Male,35,Mumbai,2022-06-03,1347569.0,Regular
CUST02468,Male,31,Mumbai,2023-07-02,549207.0,Regular
CUST02469,Male,37,Mumbai,2022-07-15,1155054.0,Regular
CUST02470,Male,35,Mumbai,2022-12-18,1171537.0,Regular
CUST02471,Male,27,Mumbai,2022-09-21,,Regular
CUST02472,Male,42,Mumbai,2023-08-23,821828.0,Regular
CUST02473,Male,19,Mumbai,2022-05-21,,Regular
CUST02474,Male,42,Mumbai,2023-09-28,879424.0,Regular
CUST02475,Male,50,Mumbai,2022-12-23,983185.0,Regular
CUST02476,Male,53,Mumbai,2023-08-07,1429229.0,Regular
CUST02477,Male,48,Mumbai,2022-12-19,1368964.0,Regular
CUST02478,Male,31,Mumbai,2022-05-10,1372058.0,Regular
CUST02479,Male,18,Mumbai,2022-01-24,995063.0,Regular
CUST02480,Male,63,Mumbai,2022-05-03,1335964.0,Regular
CUST02481,Male,33,Mumbai,2021-08-19,853302.0,Regular
CUST02482,Male,63,Mumbai,2021-09-30,313076.0,Regular
CUST02483,Male,20,Mumbai,2023-01-24,921558.0,Regular
CUST02484,Male,52,Mumbai,2022-07-18,1093850.0,Regular
CUST02485,Male,58,Mumbai,2021-08-09,1320368.0,Regular
CUST02486,Male,23,Mumbai,2022-12-16,,Regular
CUST02487,Male,42,Mumbai,2021-03-12,1256943.0,Regular
CUST02488,Male,30,Mumbai,2022-07-10,,Regular
CUST02489,Male,51,Mumbai,2022-07-07,1143015.0,Regular
CUST02490,Male,25,Mumbai,2021-02-17,995005.0,Regular
CUST02491,Male,38,Mumbai,2023-09-06,1385026.0,Regular
CUST02492,Male,51,Mumbai,2022-02-09,1051728.0,Regular
CUST02493,Male,21,Mumbai,2023-08-01,527985.0,Regular
CUST02494,Male,42,Mumbai,2021-06-13,1056665.0,Regular
CUST02495,Male,32,Mumbai,2021-11-23,789573.0,Regular
CUST02496,Male,21,Mumbai,2023-09-16,1308123.0,Regular
CUST02497,Male,62,Mumbai,2023-06-22,862582.0,Regular
CUST02498,Male,29,Mumbai,2021-12-08,1256509.0,Regular
CUST02499,Male,49,Mumbai,2023-09-13,965127.0,Regular
CUST02500,Male,49,Mumbai,2023-07-24,671653.0,Regular
CUST02501,Male,45,Mumbai,2022-09-19,1231830.0,Regular
CUST02502,Male,30,Mumbai,2023-06-12,1071022.0,Regular
CUST02503,Male,48,Mumbai,2023-08-01,,Regular
CUST02504,Male,31,Mumbai,2023-09-07,374682.0,Regular
CUST02505,Male,37,Mumbai,2022-07-09,1208358.0,Regular
CUST02506,Male,35,Mumbai,2021-03-02,1041244.0,Regular
CUST02507,Male,46,Mumbai,2021-11-10,1451258.0,Regular
CUST02508,Male,23,Mumbai,2022-08-06,1431148.0,Regular
CUST02509,Male,49,Mumbai,2023-07-20,1157122.0,Regular
CUST02510,Male,46,Mumbai,2023-08-02,1465630.0,Regular
CUST02511,Male,60,Mumbai,2022-03-12,,Regular
CUST02512,Male,19,Mumbai,2022-12-31,594833.0,Regular
CUST02513,Male,40,Mumbai,2023-07-13,459711.0,Regular
CUST02514,Male,36,Mumbai,2021-08-11,825122.0,Regular
CUST02515,Male,48,Mumbai,2021-12-27,,Regular
CUST02516,Male,22,Mumbai,2023-07-01,240002.0,Regular
CUST02517,Male,36,Mumbai,2023-01-22,455549.0,Regular
CUST02518,Male,51,Mumbai,2022-05-26,1181124.0,Regular
CUST02519,Male,27,Mumbai,2021-06-21,682843.0,Regular
CUST02520,Male,42,Mumbai,2022-01-28,593727.0,Regular
CUST02521,Male,19,Mumbai,2023-05-22,574994.0,Regular
CUST02522,Male,28,Mumbai,2023-07-16,,Regular
CUST02523,Male,48,Mumbai,2022-06-29,845836.0,Regular
CUST02524,Male,32,Mumbai,2021-04-01,1280362.0,Regular
CUST02525,Male,26,Mumbai,2022-08-11,498388.0,Regular
CUST02526,Male,40,Mumbai,2022-12-23,1315837.0,Regular
CUST02527,Male,36,Mumbai,2021-12-27,901893.0,Regular
CUST02528,Male,26,Mumbai,2021-08-09,470640.0,Regular
CUST02529,Male,52,Mumbai,2021-09-03,,Regular
CUST02530,Male,38,Mumbai,2021-03-01,605486.0,Regular
CUST02531,Male,26,Mumbai,2023-06-06,931368.0,Regular
CUST02532,Male,45,Mumbai,2021-04-26,482868.0,Regular
CUST02533,Male,63,Mumbai,2022-08-02,492560.0,Regular
CUST02534,Male,24,Mumbai,2021-04-17,,Regular
CUST02535,Male,33,Mumbai,2021-02-23,1342142.0,Regular
CUST02536,Male,33,Mumbai,2023-05-27,1375768.0,Regular
CUST02537,Male,50,Mumbai,2023-02-16,601914.0,Regular
CUST02538,Male,21,Mumbai,2023-06-05,1450040.0,Regular
CUST02539,Male,21,Mumbai,2021-02-04,1156996.0,Regular
CUST02540,Male,56,Mumbai,2023-02-23,767922.0,Regular
CUST02541,Male,57,Mumbai,2022-03-10,1365831.0,Regular
CUST02542,Male,34,Mumbai,2021-01-22,237355.0,Regular
CUST02543,Male,54,Mumbai,2021-06-27,1286266.0,Regular
CUST02544,Male,56,Mumbai,2023-07-08,940174.0,Regular
CUST02545,Male,46,Mumbai,2022-11-07,403811.0,Regular
CUST02546,Male,53,Mumbai,2021-09-25,379243.0,Regular
CUST02547,Male,55,Mumbai,2023-04-25,717196.0,Regular
CUST02548,Male,56,Mumbai,2022-02-27,1487780.0,Regular
CUST02549,Male,54,Mumbai,2021-01-26,477941.0,Regular
CUST02550,Male,52,Mumbai,2022-12-20,1045231.0,Regular
CUST02551,Male,24,Mumbai,2022-04-27,953702.0,Regular
CUST02552,Male,44,Mumbai,2022-04-19,,Regular
CUST02553,Male,45,Mumbai,2021-02-24,1451782.0,Regular
CUST02554,Male,39,Mumbai,2022-09-29,1200182.0,Regular
CUST02555,Male,31,Mumbai,2021-05-16,646710.0,Regular
CUST02556,Male,24,Mumbai,2022-11-15,583898.0,Regular
CUST02557,Male,54,Mumbai,2021-04-24,1169772.0,Regular
CUST02558,Male,39,Mumbai,2022-08-28,1232956.0,Regular
CUST02559,Male,22,Mumbai,2021-06-29,,Regular
CUST02560,Male,19,Mumbai,2021-10-06,1211918.0,Regular
CUST02561,Male,44,Mumbai,2022-07-23,711933.0,Regular
CUST02562,Male,38,Mumbai,2023-06-02,1426993.0,Regular
CUST02563,Male,55,Mumbai,2023-01-08,1391533.0,Regular
CUST02564,Male,32,Mumbai,2023-05-09,1030258.0,Regular
CUST02565,Male,38,Mumbai,2021-05-27,297375.0,Regular
CUST02566,Male,27,Mumbai,2021-04-26,728671.0,Regular
CUST02567,Male,40,Mumbai,2022-08-19,292313.0,Regular
CUST02568,Male,56,Mumbai,2021-11-03,1020793.0,Regular
CUST02569,Male,22,Mumbai,2022-05-29,280294.0,Regular
CUST02570,Male,18,Mumbai,2021-08-13,295057.0,Regular
CUST02571,Male,30,Mumbai,2022-07-01,351601.0,Regular
CUST02572,Male,38,Mumbai,2021-09-21,583829.0,Regular
CUST02573,Male,43,Mumbai,2021-10-16,1345493.0,Regular
CUST02574,Male,62,Mumbai,2022-12-27,493076.0,Regular
CUST02575,Male,38,Mumbai,2023-02-20,715303.0,Regular
CUST02576,Male,35,Mumbai,2023-05-11,1222762.0,Regular
CUST02577,Male,54,Mumbai,2022-01-13,706705.0,Regular
CUST02578,Male,62,Mumbai,2021-12-26,754700.0,Regular
CUST02579,Male,49,Mumbai,2021-09-10,453928.0,Regular
CUST02580,Male,53,Mumbai,2021-02-19,1460680.0,Regular
CUST02581,Male,34,Mumbai,2021-09-25,,Regular
CUST02582,Male,52,Mumbai,2021-04-28,1051590.0,Regular
CUST02583,Male,28,Mumbai,2022-08-09,1410280.0,Regular
CUST02584,Male,38,Mumbai,2023-02-06,232309.0,Regular
CUST02585,Male,43,Mumbai,2021-04-16,995712.0,Regular
CUST02586,Male,21,Mumbai,2023-06-18,,Regular
CUST02587,Male,51,Mumbai,2021-07-15,1204675.0,Regular
CUST02588,Male,35,Mumbai,2022-08-18,1013389.0,Regular
CUST02589,Male,57,Mumbai,2022-02-02,817345.0,Regular
CUST02590,Male,52,Mumbai,2022-02-05,705074.0,Regular
CUST02591,Male,58,Mumbai,2021-01-11,,Regular
CUST02592,Male,46,Mumbai,2023-06-27,,Regular
CUST02593,Male,46,Mumbai,2022-01-31,1011608.0,Regular
CUST02594,Male,55,Mumbai,2023-01-07,873769.0,Regular
CUST02595,Male,59,Mumbai,2023-03-28,979824.0,Regular
CUST02596,Male,38,Mumbai,2023-07-08,1043399.0,Regular
CUST02597,Male,59,Mumbai,2021-08-13,1447149.0,Regular
CUST02598,Male,30,Mumbai,2021-04-07,436692.0,Regular
CUST02599,Male,58,Mumbai,2021-05-19,1083286.0,Regular
CUST02600,Male,34,Mumbai,2021-07-29,1274591.0,Regular
CUST02601,Male,26,Mumbai,2022-04-28,574494.0,Regular
CUST02602,Male,58,Mumbai,2022-01-12,316751.0,Regular
CUST02603,Male,18,Mumbai,2021-01-02,248231.0,Regular
CUST02604,Male,19,Mumbai,2021-02-12,1302882.0,Regular
CUST02605,Male,46,Mumbai,2023-08-04,419248.0,Regular
CUST02606,Male,50,Mumbai,2022-08-29,1369715.0,Regular
CUST02607,Male,27,Mumbai,2021-11-09,,Regular
CUST02608,Male,57,Mumbai,2022-08-06,1151348.0,Regular
CUST02609,Male,38,Mumbai,2022-11-21,1412250.0,Regular
CUST02610,Male,45,Mumbai,2023-06-01,971687.0,Regular
CUST02611,Male,28,Mumbai,2023-09-19,1274544.0,Regular
CUST02612,Male,51,Mumbai,2022-11-07,,Regular
CUST02613,Male,25,Mumbai,2023-08-03,434856.0,Regular
CUST02614,Male,39,Mumbai,2021-09-09,,Regular
CUST02615,Male,25,Mumbai,2023-07-23,1085686.0,Regular
CUST02616,Male,32,Mumbai,2021-01-15,236368.0,Regular
CUST02617,Male,34,Mumbai,2022-06-30,244109.0,Regular
CUST02618,Male,40,Mumbai,2022-07-29,1437293.0,Regular
CUST02619,Male,41,Mumbai,2023-04-09,1174501.0,Regular
CUST02620,Male,62,Mumbai,2022-02-27,227426.0,Regular
CUST02621,Male,36,Mumbai,2022-03-03,1104064.0,Regular
CUST02622,Male,22,Mumbai,2022-02-21,,Regular
CUST02623,Male,49,Mumbai,2021-11-10,1404540.0,Regular
CUST02624,Male,61,Mumbai,2022-09-04,713168.0,Regular
CUST02625,Male,18,Mumbai,2023-02-06,1176729.0,Regular
CUST02626,Male,40,Mumbai,2023-03-17,871367.0,Regular
CUST02627,Male,54,Mumbai,2021-01-18,244858.0,Regular
CUST02628,Male,25,Mumbai,2021-10-04,1469086.0,Regular
CUST02629,Male,30,Mumbai,2021-05-21,1069530.0,Regular
CUST02630,Male,25,Mumbai,2022-03-24,656185.0,Regular
CUST02631,Male,40,Mumbai,2022-07-27,1130569.0,Regular
CUST02632,Male,60,Mumbai,2023-05-04,1289867.0,Regular
CUST02633,Male,18,Mumbai,2021-01-10,1287381.0,Regular
CUST02634,Male,62,Mumbai,2023-09-11,1347407.0,Regular
CUST02635,Male,41,Mumbai,2021-09-16,349515.0,Regular
CUST02636,Male,52,Mumbai,2021-08-10,209290.0,Regular
CUST02637,Male,41,Mumbai,2021-09-11,,Regular
CUST02638,Male,34,Mumbai,2022-12-10,285186.0,Regular
CUST02639,Male,22,Mumbai,2021-08-02,1028424.0,Regular
CUST02640,Male,37,Mumbai,2021-09-05,479860.0,Regular
CUST02641,Male,38,Mumbai,2021-10-04,985088.0,Regular
CUST02642,Male,57,Mumbai,2023-04-02,1099497.0,Regular
CUST02643,Male,48,Mumbai,2022-11-23,1367950.0,Regular
CUST02644,Male,63,Mumbai,2023-01-05,,Regular
CUST02645,Male,53,Mumbai,2022-11-01,1015182.0,Regular
CUST02646,Male,28,Mumbai,2022-12-10,1471258.0,Regular
CUST02647,Male,32,Mumbai,2021-01-21,1134814.0,Regular
CUST02648,Male,36,Mumbai,2021-05-18,1041830.0,Regular
CUST02649,Male,24,Mumbai,2022-06-04,937902.0,Regular
CUST02650,Male,45,Mumbai,2021-04-22,1192711.0,Regular
CUST02651,Male,60,Mumbai,2022-07-26,506489.0,Regular
CUST02652,Male,22,Mumbai,2023-01-05,,Regular
CUST02653,Male,22,Mumbai,2021-12-22,314921.0,Regular
CUST02654,Male,47,Mumbai,2023-04-24,816017.0,Regular
CUST02655,Male,49,Mumbai,2021-12-15,865582.0,Regular
CUST02656,Male,25,Mumbai,2022-10-14,1149013.0,Regular
CUST02657,Male,27,Mumbai,2021-04-02,331458.0,Regular
CUST02658,Male,55,Mumbai,2023-08-17,529314.0,Regular
CUST02659,Male,64,Mumbai,2023-05-13,240878.0,Regular
CUST02660,Male,49,Mumbai,2022-10-20,400741.0,Regular
CUST02661,Male,45,Mumbai,2023-02-04,1225184.0,Regular
CUST02662,Male,34,Mumbai,2023-01-01,1417997.0,Regular
CUST02663,Male,48,Mumbai,2021-11-22,1188807.0,Regular
CUST02664,Male,25,Mumbai,2021-05-06,742671.0,Regular
CUST02665,Male,57,Mumbai,2021-11-04,860261.0,Regular
CUST02666,Male,42,Mumbai,2021-01-10,,Regular
CUST02667,Male,26,Mumbai,2022-02-26,786532.0,Regular
CUST02668,Male,19,Mumbai,2021-12-22,390091.0,Regular
CUST02669,Male,32,Mumbai,2021-11-28,1128211.0,Regular
CUST02670,Male,20,Mumbai,2022-07-01,900461.0,Regular
CUST02671,Male,53,Mumbai,2021-06-17,900066.0,Regular
CUST02672,Male,21,Mumbai,2021-07-25,,Regular
CUST02673,Male,31,Mumbai,2022-02-09,215115.0,Regular
CUST02674,Male,58,Mumbai,2022-09-15,1323955.0,Regular
CUST02675,Male,58,Mumbai,2021-09-01,1482129.0,Regular
CUST02676,Male,42,Mumbai,2022-08-03,764267.0,Regular
CUST02677,Male,27,Mumbai,2021-06-06,896001.0,Regular
CUST02678,Male,38,Mumbai,2022-05-18,793665.0,Regular
CUST02679,Male,53,Mumbai,2021-12-04,730704.0,Regular
CUST02680,Male,29,Mumbai,2022-02-20,1128137.0,Regular
CUST02681,Male,44,Mumbai,2022-03-17,590929.0,Regular
CUST02682,Male,57,Mumbai,2023-02-09,855954.0,Regular
CUST02683,Male,19,Mumbai,2022-02-07,607609.0,Regular
CUST02684,Male,30,Mumbai,2022-06-20,,Regular
CUST02685,Male,49,Mumbai,2022-04-03,900416.0,Regular
CUST02686,Male,48,Mumbai,2023-09-15,842531.0,Regular
CUST02687,Male,33,Mumbai,2023-09-24,1122365.0,Regular
CUST02688,Male,49,Mumbai,2021-10-02,827358.0,Regular
CUST02689,Male,49,Mumbai,2022-06-01,804670.0,Regular
CUST02690,Male,51,Mumbai,2021-12-26,1471361.0,Regular
CUST02691,Male,28,Mumbai,2022-07-02,1151186.0,Regular
CUST02692,Male,27,Mumbai,2021-04-20,742516.0,Regular
CUST02693,Male,32,Mumbai,2021-08-31,748297.0,Regular
CUST02694,Male,34,Mumbai,2022-07-17,986526.0,Regular
CUST02695,Male,57,Mumbai,2023-04-26,1329212.0,Regular
CUST02696,Male,35,Mumbai,2021-07-31,1431869.0,Regular
CUST02697,Male,26,Mumbai,2022-05-12,1347029.0,Regular
CUST02698,Male,42,Mumbai,2021-12-22,1303062.0,Regular
CUST02699,Male,57,Mumbai,2021-03-25,,Regular
CUST02700,Male,31,Mumbai,2022-11-08,,Regular
CUST02701,Male,42,Mumbai,2022-12-11,460243.0,Regular
CUST02702,Male,39,Mumbai,2023-05-17,534956.0,Regular
CUST02703,Male,47,Mumbai,2021-08-03,,Regular
CUST02704,Male,37,Mumbai,2021-04-10,1298183.0,Regular
CUST02705,Male,38,Mumbai,2021-09-01,,Regular
CUST02706,Male,61,Mumbai,2023-04-09,742618.0,Regular
CUST02707,Male,49,Mumbai,2023-06-16,1107235.0,Regular
CUST02708,Male,63,Mumbai,2022-06-12,697337.0,Regular
CUST02709,Male,38,Mumbai,2023-01-21,421437.0,Regular
CUST02710,Male,52,Mumbai,2022-04-07,,Regular
CUST02711,Male,49,Mumbai,2021-02-06,725608.0,Regular
CUST02712,Male,47,Mumbai,2021-03-17,1075475.0,Regular
CUST02713,Male,56,Mumbai,2021-08-01,501065.0,Regular
CUST02714,Male,29,Mumbai,2022-02-17,206589.0,Regular
CUST02715,Male,58,Mumbai,2021-01-08,1079427.0,Regular
CUST02716,Male,64,Mumbai,2023-04-09,236375.0,Regular
CUST02717,Male,35,Mumbai,2022-04-20,243085.0,Regular
CUST02718,Male,38,Mumbai,2021-12-05,785128.0,Regular
CUST02719,Male,30,Mumbai,2021-12-31,898560.0,Regular
CUST02720,Male,38,Mumbai,2021-03-20,,Regular
CUST02721,Male,25,Mumbai,2022-02-06,1279558.0,Regular
CUST02722,Male,63,Mumbai,2021-10-08,1134250.0,Regular
CUST02723,Male,57,Mumbai,2023-04-13,395961.0,Regular
CUST02724,Male,63,Mumbai,2021-08-13,244845.0,Regular
CUST02725,Male,24,Mumbai,2022-06-17,1356993.0,Regular
CUST02726,Male,40,Mumbai,2022-06-01,313436.0,Regular
CUST02727,Male,61,Mumbai,2022-11-18,,Regular
CUST02728,Male,49,Mumbai,2022-02-20,688288.0,Regular
CUST02729,Male,28,Mumbai,2021-05-14,,Regular
CUST02730,Male,39,Mumbai,2021-04-08,830010.0,Regular
CUST02731,Male,39,Mumbai,2022-06-10,1485020.0,Regular
CUST02732,Male,60,Mumbai,2023-05-03,1038884.0,Regular
CUST02733,Male,42,Mumbai,2021-10-17,1270781.0,Regular
CUST02734,Male,39,Mumbai,2023-03-13,469608.0,Regular
CUST02735,Male,45,Mumbai,2023-07-01,1229356.0,Regular
CUST02736,Male,46,Mumbai,2021-01-23,403729.0,Regular
CUST02737,Male,30,Mumbai,2022-08-31,471984.0,Regular
CUST02738,Male,35,Mumbai,2021-08-10,695832.0,Regular
CUST02739,Male,19,Mumbai,2022-12-24,,Regular
CUST02740,Male,46,Mumbai,2021-06-04,1007359.0,Regular
CUST02741,Male,38,Mumbai,2022-09-29,,Regular
CUST02742,Male,32,Mumbai,2021-12-13,1263905.0,Regular
CUST02743,Male,44,Mumbai,2021-12-07,1264367.0,Regular
CUST02744,Male,48,Mumbai,2021-09-20,869732.0,Regular
CUST02745,Male,32,Mumbai,2023-06-30,,Regular
CUST02746,Male,40,Mumbai,2022-05-25,571698.0,Regular
CUST02747,Male,41,Mumbai,2021-07-20,330436.0,Regular
CUST02748,Male,61,Mumbai,2021-10-06,1335649.0,Regular
CUST02749,Male,30,Mumbai,2022-04-18,1498470.0,Regular
CUST02750,Male,39,Mumbai,2022-11-09,496514.0,Regular
CUST02751,Male,60,Mumbai,2023-08-08,1299984.0,Regular
CUST02752,Male,54,Mumbai,2023-08-28,616919.0,Regular
CUST02753,Male,50,Mumbai,2022-12-20,1394882.0,Regular
CUST02754,Male,20,Mumbai,2021-06-23,338604.0,Regular
CUST02755,Male,36,Mumbai,2022-09-14,497560.0,Regular
CUST02756,Male,40,Mumbai,2023-02-07,1321015.0,Regular
CUST02757,Male,46,Mumbai,2021-10-13,,Regular
CUST02758,Male,47,Mumbai,2022-04-04,905614.0,Regular
CUST02759,Male,56,Mumbai,2022-10-08,,Regular
CUST02760,Male,61,Mumbai,2023-06-08,1081481.0,Regular
CUST02761,Male,64,Mumbai,2022-12-20,1488223.0,Regular
CUST02762,Male,42,Mumbai,2023-01-01,1071510.0,Regular
CUST02763,Male,54,Mumbai,2021-01-15,,Regular
CUST02764,Male,64,Mumbai,2023-06-24,596900.0,Regular
CUST02765,Male,25,Mumbai,2021-04-22,,Regular
CUST02766,Male,59,Mumbai,2022-07-10,,Regular
CUST02767,Male,33,Mumbai,2021-08-03,915661.0,Regular
CUST02768,Male,25,Mumbai,2021-09-01,662403.0,Regular
CUST02769,Male,18,Mumbai,2022-07-01,341503.0,Regular
CUST02770,Male,61,Mumbai,2023-05-11,551771.0,Regular
CUST02771,Male,22,Mumbai,2021-03-23,290381.0,Regular
CUST02772,Male,20,Mumbai,2021-10-04,,Regular
CUST02773,Male,18,Mumbai,2021-06-03,1056798.0,Regular
CUST02774,Male,21,Mumbai,2022-07-09,294176.0,Regular
CUST02775,Male,57,Mumbai,2022-06-01,535014.0,Regular
CUST02776,Male,52,Mumbai,2023-03-11,771675.0,Regular
CUST02777,Male,49,Mumbai,2023-08-03,995736.0,Regular
CUST02778,Male,59,Mumbai,2023-09-05,291291.0,Regular
CUST02779,Male,51,Mumbai,2022-09-17,1099321.0,Regular
CUST02780,Male,60,Mumbai,2023-05-22,1308062.0,Regular
CUST02781,Male,42,Mumbai,2023-05-11,1191348.0,Regular
CUST02782,Male,27,Mumbai,2021-11-07,622870.0,Regular
CUST02783,Male,38,Mumbai,2021-03-06,1287820.0,Regular
CUST02784,Male,63,Mumbai,2023-05-23,250697.0,Regular
CUST02785,Male,56,Mumbai,2023-07-09,912111.0,Regular
CUST02786,Male,44,Mumbai,2022-05-16,,Regular
CUST02787,Male,44,Mumbai,2022-11-26,844034.0,Regular
CUST02788,Male,19,Mumbai,2023-04-28,,Regular
CUST02789,Male,58,Mumbai,2023-09-06,307772.0,Regular
CUST02790,Male,30,Mumbai,2023-05-17,317928.0,Regular
CUST02791,Male,26,Mumbai,2022-05-30,1295995.0,Regular
CUST02792,Male,53,Mumbai,2022-12-25,396979.0,Regular
CUST02793,Male,39,Mumbai,2022-04-25,223404.0,Regular
CUST02794,Male,59,Mumbai,2023-06-22,1059088.0,Regular
CUST02795,Male,43,Mumbai,2022-09-14,,Regular
CUST02796,Male,29,Mumbai,2021-12-23,,Regular
CUST02797,Male,34,Mumbai,2021-03-19,1419067.0,Regular
CUST02798,Male,31,Mumbai,2021-07-09,308269.0,Regular
CUST02799,Male,31,Mumbai,2022-01-26,1060276.0,Regular
CUST02800,Male,51,Mumbai,2021-05-22,632458.0,Regular
CUST02801,Male,37,Mumbai,2022-04-08,1111415.0,Regular
CUST02802,Male,28,Mumbai,2022-06-06,234142.0,Regular
CUST02803,Male,33,Mumbai,2022-07-12,309699.0,Regular
CUST02804,Male,48,Mumbai,2021-12-04,925299.0,Regular
CUST02805,Male,23,Mumbai,2022-01-11,924442.0,Regular
CUST02806,Male,36,Mumbai,2023-08-12,302281.0,Regular
CUST02807,Male,54,Mumbai,2021-05-06,,Regular
CUST02808,Male,21,Mumbai,2021-01-23,1311545.0,Regular
CUST02809,Male,64,Mumbai,2022-09-22,289244.0,Regular
CUST02810,Male,21,Mumbai,2021-04-08,,Regular
CUST02811,Male,37,Mumbai,2022-04-11,956913.0,Regular
CUST02812,Male,27,Mumbai,2022-11-13,394068.0,Regular
CUST02813,Male,41,Mumbai,2021-12-14,741833.0,Regular
CUST02814,Male,52,Mumbai,2023-01-02,857739.0,Regular
CUST02815,Male,43,Mumbai,2022-08-25,,Regular
CUST02816,Male,54,Mumbai,2021-09-09,704700.0,Regular
CUST02817,Male,55,Mumbai,2021-06-25,896480.0,Regular
CUST02818,Male,38,Mumbai,2022-01-02,1170317.0,Regular
CUST02819,Male,57,Mumbai,2022-07-26,,Regular
CUST02820,Male,56,Mumbai,2022-10-07,1127252.0,Regular
CUST02821,Male,38,Mumbai,2022-10-15,1272000.0,Regular
CUST02822,Male,27,Mumbai,2023-03-19,1141418.0,Regular
CUST02823,Male,55,Mumbai,2022-11-13,950963.0,Regular
CUST02824,Male,63,Mumbai,2022-09-19,612707.0,Regular
CUST02825,Male,21,Mumbai,2023-05-25,1429102.0,Regular
CUST02826,Male,62,Mumbai,2022-02-03,532213.0,Regular
CUST02827,Male,37,Mumbai,2021-03-20,1431573.0,Regular
CUST02828,Male,34,Mumbai,2021-02-14,1075551.0,Regular
CUST02829,Male,24,Mumbai,2022-10-27,489965.0,Regular
CUST02830,Male,21,Mumbai,2021-01-07,1082229.0,Regular
CUST02831,Male,46,Mumbai,2023-08-30,1220576.0,Regular
CUST02832,Male,31,Mumbai,2022-12-21,885305.0,Regular
CUST02833,Male,20,Mumbai,2021-09-10,,Regular
CUST02834,Male,41,Mumbai,2022-01-27,,Regular
CUST02835,Male,54,Mumbai,2021-01-20,656982.0,Regular
CUST02836,Male,33,Mumbai,2021-07-02,,Regular
CUST02837,Male,21,Mumbai,2022-06-15,709622.0,Regular
CUST02838,Male,41,Mumbai,2022-08-07,600385.0,Regular
CUST02839,Male,51,Mumbai,2022-10-09,728118.0,Regular
CUST02840,Male,47,Mumbai,2022-09-20,1173810.0,Regular
CUST02841,Male,35,Mumbai,2021-12-02,1444915.0,Regular
CUST02842,Male,36,Mumbai,2021-01-17,1407405.0,Regular
CUST02843,Male,48,Mumbai,2021-01-13,1312443.0,Regular
CUST02844,Male,36,Mumbai,2021-11-07,1153154.0,Regular
CUST02845,Male,63,Mumbai,2023-05-31,,Regular
CUST02846,Male,36,Mumbai,2022-04-18,1198982.0,Regular
CUST02847,Male,39,Mumbai,2021-10-02,1003100.0,Regular
CUST02848,Male,41,Mumbai,2023-04-29,1273572.0,Regular
CUST02849,Male,62,Mumbai,2023-04-15,,Regular
CUST02850,Male,29,Mumbai,2022-01-22,1168150.0,Regular
CUST02851,Male,47,Mumbai,2022-05-30,1490028.0,Regular
